Count,Acres,Parcel ID,PROTECTED,us_105vdep,us_110vdep,us_130vdep
1,0.222,44009_25595,NO,80,79,58
1,0.222,44009_25732,NO,33,33,40
1,0.222,44009_25732,NO,80,79,58
1,0.222,44009_25892,NO,86,86,75
1,0.222,44009_25948,YES,80,79,58
1,0.222,44009_42655,YES,79,79,68
1,0.222,44009_46823,YES,79,79,68
1,0.222,44009_50006,YES,79,79,68
1,0.222,50001_02663,YES,62,64,50
1,0.222,50001_02663,YES,82,83,74
1,0.222,50001_05211,YES,47,27,40
1,0.222,50001_09602,YES,84,86,74
1,0.222,50001_09602,YES,100,89,60
1,0.222,50003_17465,NO,67,67,50
1,0.222,50003_19854,YES,76,79,58
1,0.222,50007_34650,YES,85,86,74
1,0.222,50007_36290,NO,42,28,40
1,0.222,50009_2474,YES,57,58,55
1,0.222,50017_06320,NO,56,57,55
1,0.222,50017_09736,YES,73,74,52
1,0.222,50017_13375,YES,77,77,58
1,0.222,50017_13375,YES,100,89,54
1,0.222,50017_13382,YES,88,91,78
1,0.222,50017_13516,NO,77,77,58
1,0.222,50017_14345,YES,58,58,55
1,0.222,50019_07648,YES,84,86,77
1,0.222,50021_22354,NO,78,79,68
1,0.222,50021_25689,YES,85,86,74
1,0.222,50021_28646,YES,62,63,50
1,0.222,50021_28646,YES,82,83,50
1,0.222,50025_02891,NO,81,80,58
1,0.222,50025_03129,NO,81,81,75
1,0.222,50025_09330,NO,79,79,68
1,0.222,50025_17948,YES,56,59,24
1,0.222,50027_04192,NO,78,78,52
1,0.222,50027_04192,NO,84,85,74
1,0.222,50027_05052,YES,58,58,55
1,0.222,50027_11319,NO,68,75,24
1,0.222,50027_12227,YES,77,77,58
1,0.222,50027_12227,YES,79,83,74
1,0.222,50027_34017,YES,81,81,77
2,0.444,09001_063913,YES,59,70,24
2,0.444,09001_064375,NO,83,82,58
2,0.444,09001_064375,NO,84,84,11
2,0.444,09001_064901,NO,33,33,40
2,0.444,09001_064901,NO,57,60,71
2,0.444,09001_064901,NO,60,63,24
2,0.444,09001_067474,YES,81,80,58
2,0.444,09001_072276,NO,60,63,24
2,0.444,09001_072281,YES,59,70,24
2,0.444,09001_072359,NO,57,60,71
2,0.444,09001_072359,NO,78,78,68
2,0.444,09001_104440,NO,60,63,71
2,0.444,09001_106382,YES,42,41,40
2,0.444,09001_106382,YES,60,63,71
2,0.444,09001_106382,YES,62,75,24
2,0.444,09001_107231,YES,42,41,40
2,0.444,09001_108730,NO,42,41,40
2,0.444,09001_123271,YES,63,66,71
2,0.444,09001_135409,YES,60,65,71
2,0.444,09001_135409,YES,81,80,58
2,0.444,09001_136318,NO,59,70,24
2,0.444,09001_136789,NO,59,70,24
2,0.444,09001_137486,NO,42,41,40
2,0.444,09001_137550,NO,59,70,24
2,0.444,09001_137574,YES,42,41,40
2,0.444,09001_137653,NO,84,84,11
2,0.444,09001_137964,YES,78,78,68
2,0.444,09001_138186,NO,63,66,71
2,0.444,09001_138287,YES,42,41,40
2,0.444,09001_138290,YES,84,84,11
2,0.444,09001_138294,YES,84,84,11
2,0.444,09001_138596,NO,63,66,71
2,0.444,09001_138596,NO,84,84,11
2,0.444,09001_138598,YES,81,80,58
2,0.444,09001_138823,NO,59,70,24
2,0.444,09001_138849,NO,63,66,71
2,0.444,09001_138859,YES,60,65,71
2,0.444,09001_138955,YES,60,65,71
2,0.444,09001_138955,YES,78,78,68
2,0.444,09001_138956,YES,42,41,40
2,0.444,09001_138965,YES,81,80,58
2,0.444,09001_139082,YES,81,80,58
2,0.444,09001_139111,YES,42,41,40
2,0.444,09001_139123,YES,60,65,71
2,0.444,09001_139123,YES,78,78,68
2,0.444,09001_139143,YES,74,74,50
2,0.444,09001_139163,YES,42,41,40
2,0.444,09001_139167,YES,78,78,68
2,0.444,09001_139167,YES,81,80,58
2,0.444,09001_139170,YES,81,80,58
2,0.444,09001_139193,NO,63,66,71
2,0.444,09001_139193,NO,74,74,50
2,0.444,09001_139247,YES,74,74,50
2,0.444,09001_139250,YES,42,41,40
2,0.444,09001_139250,YES,60,65,71
2,0.444,09001_139256,YES,60,65,71
2,0.444,09001_139340,YES,59,70,24
2,0.444,09001_139379,YES,59,70,24
2,0.444,09001_145228,YES,84,84,11
2,0.444,09001_152849,YES,81,80,58
2,0.444,09001_152858,YES,59,70,24
2,0.444,09001_152869,YES,81,80,58
2,0.444,09001_167197,NO,60,65,71
2,0.444,09001_191375,YES,100,100,60
2,0.444,09001_199876,YES,60,65,71
2,0.444,09001_200327,NO,59,70,24
2,0.444,09001_200327,NO,81,80,58
2,0.444,09001_227237,YES,74,74,50
2,0.444,09001_251628,YES,63,74,24
2,0.444,09001_255827,NO,59,60,71
2,0.444,09001_265565,YES,60,65,71
2,0.444,09001_265565,YES,81,80,58
2,0.444,09001_265589,YES,78,78,68
2,0.444,09001_265589,YES,81,80,58
2,0.444,09001_265590,YES,78,78,68
2,0.444,09001_265607,NO,60,63,24
2,0.444,09001_266411,YES,59,70,24
2,0.444,09001_266479,YES,81,80,58
2,0.444,09001_266946,YES,42,41,40
2,0.444,09001_267013,YES,42,41,40
2,0.444,09001_267013,YES,60,65,71
2,0.444,09001_267014,YES,42,41,40
2,0.444,09001_267027,YES,100,100,60
2,0.444,09001_267033,YES,81,80,58
2,0.444,09001_267043,YES,60,65,71
2,0.444,09001_267044,YES,59,70,24
2,0.444,09001_267048,YES,60,65,71
2,0.444,09001_267123,NO,58,62,24
2,0.444,09001_267273,YES,60,65,71
2,0.444,09001_267334,YES,60,65,71
2,0.444,09001_267335,YES,60,65,71
2,0.444,09001_267336,YES,84,84,11
2,0.444,09001_267337,YES,42,41,40
2,0.444,09001_267351,YES,59,70,24
2,0.444,09001_267359,NO,81,80,58
2,0.444,09001_267370,YES,84,84,11
2,0.444,09001_267441,YES,60,65,71
2,0.444,09001_267457,YES,60,65,71
2,0.444,09001_267468,YES,59,70,24
2,0.444,09001_267995,NO,58,62,24
2,0.444,09001_267995,NO,81,80,58
2,0.444,09001_268457,YES,59,70,24
2,0.444,09001_268534,NO,60,65,71
2,0.444,09001_268689,NO,42,41,40
2,0.444,09003_074511,NO,79,76,50
2,0.444,09003_160971,NO,67,68,71
2,0.444,09005_00647,NO,70,76,24
2,0.444,09005_00647,NO,83,82,58
2,0.444,09005_20650,YES,62,66,71
2,0.444,09005_25183,NO,86,88,24
2,0.444,09005_25308,YES,33,33,40
2,0.444,09005_25308,YES,100,100,60
2,0.444,09005_40255,YES,84,84,11
2,0.444,09005_66676,YES,82,79,68
2,0.444,09005_67404,YES,84,86,74
2,0.444,09005_67545,YES,78,79,52
2,0.444,09005_67545,YES,83,86,24
2,0.444,09005_69288,NO,84,84,11
2,0.444,09005_71764,NO,64,63,24
2,0.444,09005_71764,NO,84,83,58
2,0.444,09005_75511,NO,84,82,68
2,0.444,09007_08925,NO,58,61,24
2,0.444,09007_18371,YES,58,72,24
2,0.444,09007_31341,YES,36,34,40
2,0.444,09007_31341,YES,84,84,11
2,0.444,09007_39577,NO,72,79,24
2,0.444,09007_42629,NO,80,79,58
2,0.444,09009_001194,NO,33,32,18
2,0.444,09009_001194,NO,58,72,24
2,0.444,09009_018833,NO,78,78,68
2,0.444,09009_052549,YES,100,100,60
2,0.444,09009_052557,YES,58,72,24
2,0.444,09009_052557,YES,80,79,58
2,0.444,09009_052558,YES,58,72,24
2,0.444,09009_052558,YES,80,79,58
2,0.444,09009_152226,NO,64,76,24
2,0.444,09009_152226,NO,80,79,58
2,0.444,09011_025348,YES,58,61,24
2,0.444,09011_025628,YES,36,34,40
2,0.444,09011_025630,NO,58,61,24
2,0.444,09011_025697,NO,80,79,58
2,0.444,09011_025724,YES,58,61,24
2,0.444,09011_025724,YES,100,99,60
2,0.444,09011_026806,YES,80,79,58
2,0.444,09011_040834,YES,99,99,60
2,0.444,09011_041216,YES,99,99,60
2,0.444,09011_048813,YES,67,81,31
2,0.444,09011_052890,NO,80,79,58
2,0.444,09011_053636,YES,36,34,40
2,0.444,09011_076743,YES,33,33,40
2,0.444,09011_078885,YES,58,61,24
2,0.444,09011_078891,YES,24,23,18
2,0.444,09011_080519,NO,52,54,24
2,0.444,09011_083313,YES,80,79,58
2,0.444,09011_085713,NO,99,99,60
2,0.444,09013_10129,NO,58,56,24
2,0.444,09013_30607,NO,33,34,40
2,0.444,09013_31325,NO,80,80,58
2,0.444,09015_06631,NO,84,84,11
2,0.444,09015_13343,NO,53,55,24
2,0.444,09015_15754,NO,52,73,24
2,0.444,09015_17778,NO,78,78,68
2,0.444,09015_18348,NO,84,84,11
2,0.444,09015_24992,NO,53,56,24
2,0.444,09015_24992,NO,84,84,11
2,0.444,09015_26614,NO,80,80,58
2,0.444,09015_26964,NO,80,80,58
2,0.444,09015_28017,YES,84,84,11
2,0.444,09015_40268,NO,84,84,11
2,0.444,23005_036907,NO,77,77,68
2,0.444,23005_044909,NO,24,22,18
2,0.444,23005_044909,NO,47,41,19
2,0.444,23005_044909,NO,90,88,78
2,0.444,23005_135856,YES,76,77,68
2,0.444,23007_01136,YES,74,75,52
2,0.444,23007_23519,NO,61,50,19
2,0.444,23007_23559,YES,91,89,78
2,0.444,23011_43104,NO,34,48,51
2,0.444,23011_43104,NO,68,72,52
2,0.444,23017_09611,NO,89,87,78
2,0.444,23017_09796,YES,86,86,74
2,0.444,23017_18805,YES,85,86,77
2,0.444,23017_20713,NO,39,56,24
2,0.444,23017_20713,NO,52,64,24
2,0.444,23017_33800,YES,68,69,75
2,0.444,23017_36258,YES,69,77,66
2,0.444,23017_36258,YES,97,93,78
2,0.444,23023_00868,YES,100,100,67
2,0.444,23023_05812,YES,90,88,78
2,0.444,23023_05854,YES,44,59,24
2,0.444,23023_05871,YES,25,23,40
2,0.444,23023_17735,YES,38,58,24
2,0.444,23023_17763,NO,92,88,78
2,0.444,23023_17994,YES,37,29,40
2,0.444,23023_18116,NO,38,59,24
2,0.444,23023_18131,YES,83,85,74
2,0.444,23025_00013,YES,40,47,51
2,0.444,23025_02998,YES,86,86,55
2,0.444,23025_02998,YES,87,87,74
2,0.444,23029_05317,YES,28,36,51
2,0.444,23031_04523,YES,58,56,55
2,0.444,23031_04523,YES,100,88,54
2,0.444,23031_08933,NO,70,76,66
2,0.444,23031_21859,NO,76,76,58
2,0.444,23031_40864,NO,58,56,55
2,0.444,23031_62402,NO,69,68,66
2,0.444,23031_62402,NO,84,85,77
2,0.444,23031_66202,NO,24,22,18
2,0.444,23031_83244,YES,20,22,18
2,0.444,23031_92404,YES,20,22,18
2,0.444,23031_92758,YES,78,78,68
2,0.444,23031_96154,YES,76,76,58
2,0.444,23031_98099,YES,17,19,40
2,0.444,23031_98099,YES,75,76,58
2,0.444,25003_05053,NO,78,79,68
2,0.444,25003_08560,YES,58,58,55
2,0.444,25003_08560,YES,81,81,75
2,0.444,25003_08634,YES,78,79,52
2,0.444,25003_12191,NO,83,82,58
2,0.444,25003_13121,YES,58,58,55
2,0.444,25003_23835,YES,81,81,75
2,0.444,25003_23835,YES,84,87,24
2,0.444,25003_33761,YES,78,78,52
2,0.444,25003_33817,YES,33,33,40
2,0.444,25003_33817,YES,83,82,58
2,0.444,25003_33817,YES,84,87,24
2,0.444,25003_34700,NO,33,33,40
2,0.444,25003_35245,YES,83,82,58
2,0.444,25003_35821,YES,81,81,75
2,0.444,25003_58464,YES,84,84,11
2,0.444,25005_010562,NO,65,67,75
2,0.444,25005_096215,NO,44,65,24
2,0.444,25007_01877,NO,36,35,40
2,0.444,25007_03089,YES,99,99,11
2,0.444,25007_04327,NO,36,36,86
2,0.444,25007_07386,YES,81,77,68
2,0.444,25007_07527,NO,20,20,18
2,0.444,25007_07602,NO,68,67,79
2,0.444,25007_08870,YES,20,20,18
2,0.444,25007_12419,YES,36,35,40
2,0.444,25007_14819,YES,20,20,18
2,0.444,25007_17921,YES,54,56,31
2,0.444,25007_17921,YES,68,67,79
2,0.444,25007_17921,YES,81,77,68
2,0.444,25007_18114,YES,36,35,40
2,0.444,25009_083312,YES,34,33,18
2,0.444,25009_168898,NO,84,84,74
2,0.444,25011_00117,NO,100,100,60
2,0.444,25011_06452,YES,80,81,75
2,0.444,25011_34647,YES,81,81,75
2,0.444,25011_34647,YES,83,82,58
2,0.444,25011_36616,NO,58,62,24
2,0.444,25011_37400,YES,32,33,40
2,0.444,25013_043552,NO,84,83,58
2,0.444,25015_25025,YES,33,33,40
2,0.444,25015_39988,NO,81,81,58
2,0.444,25015_53051,YES,80,79,68
2,0.444,25015_53824,YES,70,81,24
2,0.444,25027_099295,NO,99,99,60
2,0.444,25027_107412,NO,78,78,68
2,0.444,25027_162848,NO,84,84,11
2,0.444,25027_228553,NO,79,79,52
2,0.444,33001_10663,NO,24,25,18
2,0.444,33001_10663,NO,79,79,68
2,0.444,33001_10663,NO,93,92,66
2,0.444,33001_38567,YES,49,49,19
2,0.444,33001_38567,YES,58,57,55
2,0.444,33003_03303,YES,62,70,24
2,0.444,33003_11720,NO,100,88,54
2,0.444,33003_14599,YES,91,91,78
2,0.444,33003_15237,YES,83,84,74
2,0.444,33003_15368,YES,78,78,68
2,0.444,33003_17508,NO,67,70,52
2,0.444,33003_21243,YES,68,77,24
2,0.444,33003_21243,YES,85,86,74
2,0.444,33003_21287,YES,97,93,78
2,0.444,33003_23469,YES,68,77,24
2,0.444,33003_24228,YES,24,25,18
2,0.444,33003_24303,YES,24,25,18
2,0.444,33003_24303,YES,71,73,52
2,0.444,33003_24303,YES,85,85,74
2,0.444,33003_24412,YES,78,78,68
2,0.444,33003_24412,YES,85,85,74
2,0.444,33003_24489,YES,19,20,40
2,0.444,33003_25174,YES,71,73,52
2,0.444,33003_35723,NO,69,65,66
2,0.444,33003_38101,YES,17,19,40
2,0.444,33003_38101,YES,20,22,18
2,0.444,33003_38101,YES,67,70,52
2,0.444,33003_38151,YES,58,57,55
2,0.444,33003_38612,YES,17,19,40
2,0.444,33003_38706,YES,82,83,74
2,0.444,33003_40712,YES,82,83,74
2,0.444,33003_43960,YES,100,88,54
2,0.444,33003_44300,YES,20,22,18
2,0.444,33003_47611,NO,78,78,68
2,0.444,33003_47624,NO,81,82,74
2,0.444,33005_21094,YES,77,77,58
2,0.444,33005_21224,YES,52,54,24
2,0.444,33005_21254,YES,77,77,58
2,0.444,33005_21848,YES,100,100,60
2,0.444,33005_28203,YES,81,81,75
2,0.444,33005_33530,NO,85,85,74
2,0.444,33005_33855,YES,81,81,75
2,0.444,33005_33856,YES,81,81,75
2,0.444,33005_39300,YES,81,81,75
2,0.444,33005_39380,NO,33,34,40
2,0.444,33007_08978,NO,33,33,75
2,0.444,33009_36017,NO,43,63,24
2,0.444,33009_36017,NO,78,79,68
2,0.444,33009_36017,NO,99,99,78
2,0.444,33009_57648,YES,78,78,68
2,0.444,33011_090811,YES,31,32,40
2,0.444,33011_117828,NO,36,34,40
2,0.444,33011_127354,YES,100,95,60
2,0.444,33013_15488,NO,77,77,58
2,0.444,33013_16919,YES,100,95,60
2,0.444,33013_38926,YES,78,78,68
2,0.444,33015_000141,YES,77,77,58
2,0.444,33015_043867,NO,75,69,75
2,0.444,33015_043867,NO,79,79,50
2,0.444,33015_046015,YES,65,59,75
2,0.444,33015_048114,YES,14,15,18
2,0.444,33015_056543,YES,80,74,74
2,0.444,33015_080493,NO,14,15,18
2,0.444,33017_06500,NO,99,88,54
2,0.444,33017_07155,YES,76,76,58
2,0.444,33017_27140,YES,81,76,74
2,0.444,33017_30317,YES,57,56,55
2,0.444,33017_33989,NO,77,78,68
2,0.444,33017_34143,NO,78,78,68
2,0.444,33019_21597,YES,91,91,78
2,0.444,33019_25904,NO,51,51,19
2,0.444,33019_25904,NO,78,78,68
2,0.444,33019_25904,NO,85,85,74
2,0.444,36009_12841,NO,31,33,40
2,0.444,36019_09708,YES,91,91,90
2,0.444,36027_014223,YES,100,100,60
2,0.444,36027_015633,YES,80,79,58
2,0.444,36027_016679,NO,58,61,24
2,0.444,36027_022373,YES,81,81,75
2,0.444,36027_025000,YES,80,79,58
2,0.444,36027_025065,YES,80,79,58
2,0.444,36027_025181,YES,100,77,58
2,0.444,36027_025419,NO,83,83,50
2,0.444,36027_028218,NO,54,56,71
2,0.444,36027_028218,NO,84,84,11
2,0.444,36027_046892,NO,77,77,68
2,0.444,36027_046892,NO,78,77,58
2,0.444,36027_052639,NO,54,56,71
2,0.444,36027_052639,NO,58,58,55
2,0.444,36027_052639,NO,76,76,75
2,0.444,36027_052639,NO,84,84,11
2,0.444,36031_24223,YES,62,81,75
2,0.444,36031_24223,YES,77,90,90
2,0.444,36031_24266,YES,49,75,52
2,0.444,36031_24266,YES,75,46,19
2,0.444,36031_24266,YES,77,75,52
2,0.444,36031_24521,NO,56,56,55
2,0.444,36031_24521,NO,84,46,19
2,0.444,36031_31227,NO,87,88,90
2,0.444,36037_01215,YES,42,35,40
2,0.444,36041_12507,NO,57,63,51
2,0.444,36045_26306,NO,75,71,74
2,0.444,36045_34843,NO,56,56,55
2,0.444,36049_03646,YES,73,73,51
2,0.444,36049_08860,YES,80,85,83
2,0.444,36049_08862,YES,56,58,55
2,0.444,36049_08867,YES,83,86,83
2,0.444,36049_11985,YES,56,57,55
2,0.444,36049_11985,YES,88,89,90
2,0.444,36049_12005,YES,56,57,55
2,0.444,36049_12005,YES,76,82,11
2,0.444,36065_044520,YES,74,76,52
2,0.444,36065_044574,YES,67,72,51
2,0.444,36071_048589,NO,72,72,58
2,0.444,36071_122299,YES,32,33,40
2,0.444,36071_122299,YES,72,73,58
2,0.444,36079_15186,YES,60,62,71
2,0.444,36079_36041,NO,56,71,24
2,0.444,36079_36041,NO,79,78,58
2,0.444,36079_37040,NO,56,58,71
2,0.444,36079_37040,NO,79,78,58
2,0.444,36091_60117,YES,78,78,52
2,0.444,36091_60263,YES,57,58,55
2,0.444,36091_89683,NO,74,75,68
2,0.444,36103_023233,NO,52,69,31
2,0.444,36103_106357,NO,68,71,75
2,0.444,36103_160900,NO,61,69,75
2,0.444,36103_192697,YES,87,62,79
2,0.444,36103_202113,NO,77,86,79
2,0.444,36103_264510,YES,57,65,75
2,0.444,36103_281566,YES,74,74,18
2,0.444,36103_287295,YES,66,79,31
2,0.444,36113_40350,YES,39,44,19
2,0.444,36115_10227,NO,78,78,52
2,0.444,36115_14978,YES,32,32,40
2,0.444,36115_14978,YES,81,81,75
2,0.444,36119_000496,NO,76,75,50
2,0.444,36119_032994,NO,68,69,24
2,0.444,36119_055315,YES,55,56,71
2,0.444,36119_066558,NO,76,76,68
2,0.444,36119_128423,NO,79,78,58
2,0.444,36119_135253,NO,84,84,11
2,0.444,36119_136224,YES,83,83,11
2,0.444,36119_166198,NO,55,57,71
2,0.444,36119_184953,NO,34,34,40
2,0.444,36119_184953,NO,76,76,68
2,0.444,36119_185027,NO,68,69,24
2,0.444,36119_193369,NO,64,66,71
2,0.444,36119_193986,NO,34,34,40
2,0.444,36119_194121,NO,34,34,40
2,0.444,36119_237263,NO,34,34,40
2,0.444,44003_03845,NO,57,67,24
2,0.444,44005_02312,YES,58,76,31
2,0.444,44005_05492,YES,36,35,40
2,0.444,44007_040313,NO,80,77,58
2,0.444,44007_045174,NO,56,70,24
2,0.444,44007_046505,YES,56,70,24
2,0.444,44007_053217,NO,81,80,58
2,0.444,44007_060562,YES,84,84,11
2,0.444,44007_060600,YES,34,34,40
2,0.444,44007_060600,YES,81,80,58
2,0.444,44007_060985,NO,34,34,40
2,0.444,44007_065978,NO,84,84,11
2,0.444,44007_066137,YES,56,70,24
2,0.444,44007_066871,YES,81,80,58
2,0.444,44007_068572,NO,79,78,68
2,0.444,44007_068572,NO,80,77,58
2,0.444,44007_089074,YES,56,70,24
2,0.444,44007_097782,NO,56,70,24
2,0.444,44009_02336,YES,86,86,75
2,0.444,44009_06806,YES,86,86,75
2,0.444,44009_09194,YES,20,19,18
2,0.444,44009_12777,NO,79,79,68
2,0.444,44009_13478,YES,79,79,68
2,0.444,44009_16245,YES,20,19,18
2,0.444,44009_16926,YES,80,79,58
2,0.444,44009_17232,YES,80,79,58
2,0.444,44009_17232,YES,86,86,75
2,0.444,44009_17428,YES,80,79,58
2,0.444,44009_25892,NO,33,33,40
2,0.444,44009_25948,YES,86,86,75
2,0.444,44009_32686,NO,61,66,24
2,0.444,44009_44739,NO,71,75,75
2,0.444,44009_46670,YES,33,33,40
2,0.444,44009_50006,YES,33,33,40
2,0.444,44009_51583,NO,80,79,58
2,0.444,50001_05211,YES,38,59,24
2,0.444,50003_09011,YES,77,77,68
2,0.444,50003_10832,YES,76,79,58
2,0.444,50003_10832,YES,83,85,74
2,0.444,50003_17465,NO,71,72,50
2,0.444,50003_17465,NO,77,77,68
2,0.444,50003_17465,NO,80,80,75
2,0.444,50003_17465,NO,98,97,51
2,0.444,50003_19120,YES,76,79,58
2,0.444,50007_34650,YES,62,84,24
2,0.444,50007_36290,NO,64,65,50
2,0.444,50017_07829,YES,70,72,24
2,0.444,50017_07829,YES,76,77,58
2,0.444,50017_13382,YES,87,90,78
2,0.444,50017_13516,NO,73,74,52
2,0.444,50021_04944,NO,100,99,60
2,0.444,50021_19930,YES,85,86,74
2,0.444,50021_30109,YES,81,80,58
2,0.444,50025_13478,NO,78,78,68
2,0.444,50025_17948,YES,53,54,19
2,0.444,50027_33230,NO,73,74,52
3,0.666,09001_064375,NO,57,60,71
3,0.666,09001_064901,NO,78,78,68
3,0.666,09001_065208,NO,57,60,71
3,0.666,09001_065208,NO,83,82,58
3,0.666,09001_067474,YES,60,65,71
3,0.666,09001_069340,NO,60,63,24
3,0.666,09001_072272,NO,78,78,68
3,0.666,09001_072273,YES,100,100,60
3,0.666,09001_072281,YES,84,84,11
3,0.666,09001_108730,NO,81,80,58
3,0.666,09001_108772,YES,78,78,68
3,0.666,09001_123271,YES,42,41,40
3,0.666,09001_123273,YES,42,41,40
3,0.666,09001_123273,YES,63,66,71
3,0.666,09001_123273,YES,81,80,58
3,0.666,09001_135409,YES,74,74,50
3,0.666,09001_135417,NO,59,70,24
3,0.666,09001_135572,NO,78,78,68
3,0.666,09001_135575,NO,78,78,68
3,0.666,09001_135822,NO,59,70,24
3,0.666,09001_136741,NO,78,78,68
3,0.666,09001_136789,NO,81,80,58
3,0.666,09001_136894,NO,59,70,24
3,0.666,09001_137486,NO,63,66,71
3,0.666,09001_137653,NO,100,100,60
3,0.666,09001_137964,YES,81,80,58
3,0.666,09001_138174,YES,63,66,71
3,0.666,09001_138174,YES,81,80,58
3,0.666,09001_138250,YES,81,80,58
3,0.666,09001_138285,NO,81,80,58
3,0.666,09001_138291,YES,42,41,40
3,0.666,09001_138293,YES,84,84,11
3,0.666,09001_138838,NO,78,78,68
3,0.666,09001_138939,YES,78,78,68
3,0.666,09001_138941,YES,42,41,40
3,0.666,09001_138984,YES,81,80,58
3,0.666,09001_139082,YES,60,65,71
3,0.666,09001_139085,YES,42,41,40
3,0.666,09001_139085,YES,81,80,58
3,0.666,09001_139135,YES,63,66,71
3,0.666,09001_139163,YES,81,80,58
3,0.666,09001_139232,YES,42,41,40
3,0.666,09001_139242,YES,74,74,50
3,0.666,09001_139245,YES,59,70,24
3,0.666,09001_139252,YES,42,41,40
3,0.666,09001_139252,YES,81,80,58
3,0.666,09001_139255,YES,42,41,40
3,0.666,09001_139255,YES,74,74,50
3,0.666,09001_139260,YES,81,80,58
3,0.666,09001_139261,YES,60,65,71
3,0.666,09001_139261,YES,81,80,58
3,0.666,09001_139262,YES,60,65,71
3,0.666,09001_139340,YES,60,65,71
3,0.666,09001_139340,YES,81,80,58
3,0.666,09001_145228,YES,42,41,40
3,0.666,09001_152328,NO,83,83,11
3,0.666,09001_152858,YES,81,80,58
3,0.666,09001_152880,YES,42,41,40
3,0.666,09001_200141,YES,59,70,24
3,0.666,09001_200446,YES,81,80,58
3,0.666,09001_224657,NO,78,78,68
3,0.666,09001_251674,YES,60,61,18
3,0.666,09001_266260,YES,59,70,24
3,0.666,09001_267040,YES,59,70,24
3,0.666,09001_267042,YES,60,65,71
3,0.666,09001_267042,YES,81,80,58
3,0.666,09001_267044,YES,42,41,40
3,0.666,09001_267049,YES,84,84,11
3,0.666,09001_267058,YES,81,80,58
3,0.666,09001_267305,YES,81,80,58
3,0.666,09001_267342,YES,59,70,24
3,0.666,09001_267352,YES,42,41,40
3,0.666,09001_267352,YES,84,84,11
3,0.666,09001_267370,YES,42,41,40
3,0.666,09001_267456,YES,84,84,11
3,0.666,09001_267463,YES,60,65,71
3,0.666,09001_267464,YES,84,84,11
3,0.666,09001_267467,YES,78,78,68
3,0.666,09001_267876,YES,59,70,24
3,0.666,09001_268527,YES,81,80,58
3,0.666,09001_268543,NO,58,62,24
3,0.666,09001_268637,NO,100,100,60
3,0.666,09003_074160,NO,79,76,50
3,0.666,09003_245150,NO,70,69,24
3,0.666,09005_02151,YES,85,86,71
3,0.666,09005_22515,NO,63,63,24
3,0.666,09005_40032,YES,33,33,40
3,0.666,09005_40032,YES,81,79,68
3,0.666,09005_40034,YES,81,79,68
3,0.666,09005_40036,YES,81,79,68
3,0.666,09005_67797,YES,33,33,40
3,0.666,09005_67797,YES,100,100,60
3,0.666,09005_71764,NO,78,77,68
3,0.666,09005_75426,YES,85,85,74
3,0.666,09005_84821,YES,81,79,68
3,0.666,09005_84821,YES,81,81,75
3,0.666,09005_84981,YES,79,79,68
3,0.666,09007_08600,YES,58,61,24
3,0.666,09009_018838,NO,80,79,58
3,0.666,09009_052558,YES,47,45,40
3,0.666,09011_011594,NO,100,99,60
3,0.666,09011_025239,NO,58,61,24
3,0.666,09011_025628,YES,58,61,24
3,0.666,09011_025942,NO,80,79,58
3,0.666,09011_026076,NO,58,61,24
3,0.666,09011_026806,YES,73,76,75
3,0.666,09011_026889,YES,24,23,18
3,0.666,09011_026891,YES,24,23,18
3,0.666,09011_026892,YES,73,76,75
3,0.666,09011_041665,YES,20,19,18
3,0.666,09011_053271,YES,80,79,58
3,0.666,09011_053636,YES,78,78,68
3,0.666,09013_32553,NO,33,34,40
3,0.666,09015_01483,NO,33,33,40
3,0.666,09015_05801,NO,84,84,11
3,0.666,09015_28939,NO,80,80,58
3,0.666,23005_036907,NO,72,73,52
3,0.666,23009_07237,YES,42,58,24
3,0.666,23009_07302,NO,79,81,69
3,0.666,23015_08819,NO,37,29,40
3,0.666,23017_09596,NO,58,57,55
3,0.666,23017_16014,YES,17,19,40
3,0.666,23017_20713,NO,82,82,74
3,0.666,23023_05885,YES,81,81,77
3,0.666,23023_06116,YES,81,81,77
3,0.666,23023_06116,YES,82,84,74
3,0.666,23023_17735,YES,100,89,54
3,0.666,23023_18042,YES,92,88,78
3,0.666,23023_18317,NO,83,85,74
3,0.666,23023_18319,YES,83,85,74
3,0.666,23025_00013,YES,31,32,40
3,0.666,23029_05317,YES,58,57,55
3,0.666,23031_02602,NO,58,56,55
3,0.666,23031_02602,NO,78,78,68
3,0.666,23031_04523,YES,81,82,74
3,0.666,23031_21859,NO,77,78,68
3,0.666,23031_92637,YES,67,70,52
3,0.666,23031_94588,YES,62,64,75
3,0.666,23031_94588,YES,67,70,52
3,0.666,23031_96154,YES,61,56,55
3,0.666,23031_96929,YES,75,76,58
3,0.666,23031_98099,YES,20,22,18
3,0.666,23031_98099,YES,58,56,55
3,0.666,25003_01717,YES,83,82,58
3,0.666,25003_02213,YES,84,87,24
3,0.666,25003_13004,YES,58,58,55
3,0.666,25003_13121,YES,81,81,75
3,0.666,25003_13436,YES,83,82,58
3,0.666,25003_13457,NO,58,58,55
3,0.666,25003_15225,NO,58,58,55
3,0.666,25003_16571,YES,100,100,60
3,0.666,25003_19483,YES,78,78,68
3,0.666,25003_21583,YES,83,82,58
3,0.666,25003_21643,YES,84,87,24
